seq_global,Order_ID,priority_score,risk_level,y_pred,Vehicle,Traffic,Order_Period,Area,Category,Drop_Latitude,Drop_Longitude
3731,qvll947159323,1.52,medium,125.53333260179208,motorcycle ,Low ,Night,Metropolitian ,Home,21.265047,72.88859
3732,fwsn116759492,1.52,medium,71.28477141034911,scooter ,Low ,Night,Urban ,Apparel,0.11,0.11
3733,irbb388603669,1.52,medium,107.13615258913396,scooter ,Low ,Night,Metropolitian ,Sports,27.096431,75.916649
3734,vgsu916427964,1.52,medium,80.76423326994757,scooter ,Low ,Night,Metropolitian ,Apparel,17.548998,78.590366
3735,zxmc555261309,1.52,medium,76.2017307181701,van,Low ,Night,Urban ,Jewelry,19.331315,72.972381
3736,dhjk593597775,1.52,medium,107.77664804229494,motorcycle ,Low ,Morning,Metropolitian ,Clothing,19.131999,72.918493
3737,rgbp043041685,1.52,medium,89.66765623240602,scooter ,Low ,Morning,Metropolitian ,Home,23.41925,85.410464
3738,yyva778390305,1.52,medium,79.20051684966384,motorcycle ,Low ,Night,Urban ,Shoes,17.613216,78.682111
3739,aogu567704179,1.52,medium,192.5349826746848,motorcycle ,Low ,Night,Metropolitian ,Books,19.064237,72.895553
3740,wqph264214370,1.52,medium,115.95326429590116,motorcycle ,Low ,Night,Metropolitian ,Electronics,23.421058,85.395731
3741,ejjr313389296,1.52,medium,74.57171416350864,scooter ,Low ,Night,Urban ,Books,18.616947,73.970626
3742,jqff250593072,1.52,medium,109.43718360475144,scooter ,Low ,Night,Metropolitian ,Electronics,22.843839,75.987429
3743,dnyz196253923,1.52,medium,148.74801951447645,scooter ,Jam ,Night,Metropolitian ,Home,13.052532,77.688179
3744,kkny797405620,1.52,medium,52.058102221338416,van,Jam ,Night,Metropolitian ,Grocery,18.653626,74.015101
3745,vmhr570813458,1.52,medium,202.29873346137865,motorcycle ,Jam ,Night,Metropolitian ,Cosmetics,13.136762,80.321865
3746,ykau365788163,1.52,medium,82.3401446740829,scooter ,Jam ,Night,Other,Snacks,13.049096,77.710625
3747,xyfn989818742,1.52,medium,72.11614312908311,scooter ,High ,Morning,Urban ,Books,22.773839,75.917429
3748,jijq741574955,1.52,medium,102.630517816345,scooter ,High ,Morning,Metropolitian ,Outdoors,17.451668,78.428321
3749,jnbw626815045,1.52,medium,87.03659766510094,motorcycle ,Low ,Early Morning,Metropolitian ,Electronics,18.536216,73.862527
3750,ejny995273418,1.52,medium,193.5856996875507,motorcycle ,Jam ,Night,Urban ,Pet Supplies,0.07,0.07
3751,xuly494595727,1.52,medium,100.53359268971413,motorcycle ,High ,Morning,Urban ,Cosmetics,17.434114,78.357554
3752,cffd129550813,1.52,medium,175.36368407111885,motorcycle ,Jam ,Night,Urban ,Cosmetics,17.528263,78.487865
3753,visl882040449,1.52,medium,143.78720699724713,motorcycle ,High ,Morning,Other,Kitchen,18.550963,73.848972
3754,mdza719824528,1.52,medium,165.1009181620708,motorcycle ,High ,Morning,Metropolitian ,Sports,0.02,0.02
3755,uwly305164399,1.52,medium,77.48050508335552,scooter ,Jam ,Night,Urban ,Snacks,13.088453,77.753685
3756,xage323016276,1.52,medium,120.59377015631864,scooter ,Low ,Early Morning,Metropolitian ,Apparel,19.217222,72.982281
3757,mumt852722901,1.52,medium,159.48962879331827,van,Jam ,Night,Urban ,Skincare,23.464878,85.425739
3758,nzno108728173,1.52,medium,167.5945331552717,motorcycle ,Jam ,Night,Urban ,Snacks,0.09,0.09
3759,rjgg483967255,1.52,medium,187.54114057018737,motorcycle ,High ,Morning,Metropolitian ,Clothing,12.343978,76.647961
3760,qlmo584408890,1.52,medium,197.62985527188584,motorcycle ,Jam ,Night,Metropolitian ,Electronics,21.305975,72.925503
3761,uikk624029003,1.52,medium,101.7478106149585,van,High ,Morning,Urban ,Books,11.035083,77.025393
3762,hoxg285241758,1.52,medium,103.98708697767096,van,High ,Morning,Metropolitian ,Kitchen,12.341214,76.641094
3763,wyot656138451,1.52,medium,87.74828845853278,scooter ,Jam ,Night,Metropolitian ,Electronics,0.08,0.08
3764,iauj712732773,1.52,medium,106.03557494958773,scooter ,Jam ,Night,Metropolitian ,Books,12.984264,77.7484
3765,osev235891467,1.52,medium,117.55040010728048,motorcycle ,High ,Morning,Metropolitian ,Skincare,13.091878,80.258519
3766,echu759839799,1.52,medium,109.5669821390701,scooter ,Jam ,Night,Metropolitian ,Outdoors,22.843839,75.987429
3767,vmvz323866126,1.52,medium,117.09223649648877,motorcycle ,High ,Morning,Metropolitian ,Outdoors,22.76004,75.912847
3768,xizn828538559,1.52,medium,163.9921834792028,motorcycle ,High ,Morning,Metropolitian ,Pet Supplies,19.111458,72.847808
3769,erel955229258,1.52,medium,212.38752712557417,scooter ,Jam ,Night,Metropolitian ,Skincare,18.639156,73.844723
3770,sykw107023002,1.52,medium,37.40242832334547,motorcycle ,Jam ,Night,Urban ,Grocery,0.07,0.07
3771,wugy385115802,1.52,medium,143.0361589185604,scooter ,High ,Morning,Metropolitian ,Snacks,12.294747,76.635861
3772,cean853716724,1.52,medium,114.93087913992484,scooter ,Low ,Night,Metropolitian ,Shoes,18.673626,74.035101
3773,leko833924131,1.52,medium,226.85333086769216,motorcycle ,Jam ,Night,Urban ,Shoes,26.985287,75.874592
3774,crvn406368040,1.52,medium,75.21296358660842,scooter ,Low ,Early Morning,Metropolitian ,Toys,19.111458,72.847808
3775,jlww894758183,1.52,medium,141.38404500995225,motorcycle ,Low ,Early Morning,Metropolitian ,Apparel,22.771593,75.896362
3776,lsgp679582303,1.52,medium,121.99986273727366,motorcycle ,Low ,Early Morning,Metropolitian ,Books,13.015801,80.260744
3777,xxzn852450490,1.52,medium,150.76017052602774,scooter ,Jam ,Night,Metropolitian ,Skincare,13.132394,80.352439
3778,cltq809110680,1.52,medium,192.9715289446191,motorcycle ,High ,Morning,Metropolitian ,Kitchen,21.203434,72.834492
3779,sgey872489235,1.52,medium,178.6768441709123,motorcycle ,Jam ,Night,Metropolitian ,Home,26.96842,75.880689
3780,tzko872170829,1.52,medium,115.2500677276899,scooter ,Low ,Early Morning,Metropolitian ,Books,0.02,0.02
3781,sfbr104271015,1.52,medium,192.4917731239013,motorcycle ,Low ,Night,Metropolitian ,Pet Supplies,21.259569,72.882697
3782,ikyr944300102,1.52,medium,115.37513573709406,scooter ,Low ,Morning,Metropolitian ,Shoes,22.752225,75.894765
3783,isxz504896507,1.52,medium,102.54561111142728,motorcycle ,Jam ,Night,Metropolitian ,Outdoors,27.043726,75.88282
3784,xiub397226335,1.52,medium,177.63754759762526,scooter ,Low ,Night,Metropolitian ,Electronics,12.393225,76.700028
3785,qohl534003143,1.52,medium,187.64937074259052,van,Jam ,Night,Metropolitian ,Toys,13.154694,80.37147
3786,oorw856238358,1.52,medium,74.20372828629368,scooter ,Low ,Early Morning,Metropolitian ,Snacks,21.169669,72.792629
3787,xyah104252962,1.52,medium,145.1678717632272,scooter ,High ,Morning,Metropolitian ,Pet Supplies,22.321358,73.174798
3788,fpwa703616128,1.52,medium,184.44644676913572,van,Low ,Night,Metropolitian ,Kitchen,17.525894,78.445467
3789,wkhh556673406,1.52,medium,116.46794232187098,scooter ,Jam ,Night,Metropolitian ,Clothing,23.449194,85.415447
3790,audt155091934,1.52,medium,96.73451394949996,van,Low ,Early Morning,Metropolitian ,Toys,18.573935,73.925367
3791,plgg796059945,1.52,medium,90.8457907539746,scooter ,Jam ,Night,Metropolitian ,Clothing,13.10978,80.288812
3792,isma806232335,1.52,medium,189.69773003347652,motorcycle ,Jam ,Night,Urban ,Outdoors,22.391358,73.244798
3793,djeu696246430,1.52,medium,148.645487248316,scooter ,High ,Morning,Metropolitian ,Jewelry,11.030375,76.97295
3794,vfld299500884,1.52,medium,114.9375548790006,motorcycle ,Jam ,Night,Urban ,Books,11.15091,77.070432
3795,ixkn191626880,1.52,medium,73.91435792535108,scooter ,Low ,Morning,Urban ,Outdoors,22.748163,75.904212
3796,zwvm035136176,1.52,medium,114.738057121384,motorcycle ,Low ,Night,Urban ,Books,27.03519,75.940753
3797,fjtu797545734,1.52,medium,113.6154564860463,scooter ,Low ,Night,Metropolitian ,Snacks,11.112169,77.089594
3798,ncye975958379,1.52,medium,74.29649752036921,scooter ,Low ,Morning,Metropolitian ,Sports,19.1293,72.845451
3799,bsqp353794324,1.52,medium,209.7645453700672,motorcycle ,Jam ,Night,Metropolitian ,Apparel,26.971191,75.882083
3800,afao524336027,1.52,medium,109.17115381820376,motorcycle ,High ,Morning,Metropolitian ,Jewelry,21.170437,72.784209
3801,uysa708451211,1.52,medium,224.93838332874628,motorcycle ,Jam ,Night,Metropolitian ,Home,18.684382,73.928206
3802,dwsf425746236,1.52,medium,72.33685692367254,scooter ,Low ,Night,Metropolitian ,Cosmetics,23.433783,85.406967
3803,byhp076235734,1.52,medium,202.0964357888127,motorcycle ,Jam ,Night,Metropolitian ,Home,18.653934,74.005367
3804,icoy990073604,1.52,medium,114.09479714519888,motorcycle ,High ,Morning,Metropolitian ,Jewelry,21.185975,72.805503
3805,nzfg134905523,1.52,medium,101.00555863731242,scooter ,Jam ,Night,Urban ,Outdoors,21.266608,72.874136
3806,zedf580271142,1.52,medium,91.3038586458125,scooter ,Low ,Early Morning,Metropolitian ,Apparel,22.745748,75.918497
3807,ggfx440512506,1.52,medium,109.48578543713406,motorcycle ,Low ,Early Morning,Metropolitian ,Toys,18.656215,73.771081
3808,klav405851132,1.52,medium,70.30895979176998,scooter ,Low ,Early Morning,Urban ,Books,19.023517,72.84765
3809,yfks639316946,1.52,medium,205.71148707335004,motorcycle ,Jam ,Night,Metropolitian ,Electronics,12.394569,76.733622
3810,wxew867198992,1.52,medium,74.942078728624,van,Low ,Early Morning,Urban ,Electronics,19.1293,72.845451
3811,dhvs574037825,1.52,medium,179.4026522746196,motorcycle ,Jam ,Night,Metropolitian ,Jewelry,18.682718,73.863572
3812,wiaz366411727,1.52,medium,104.77523977939478,scooter ,High ,Morning,Metropolitian ,Apparel,21.185104,72.814342
3813,arqt414390190,1.52,medium,153.78461123636237,motorcycle ,High ,Morning,Metropolitian ,Electronics,11.023669,76.996494
3814,guva791995716,1.52,medium,72.09824716972633,van,High ,Morning,Metropolitian ,Outdoors,26.912328,75.804257
3815,doyh882713128,1.52,medium,173.23299286695627,scooter ,Low ,Night,Urban ,Sports,22.765207,75.936059
3816,jpdo776109568,1.52,medium,92.6176045190814,van,High ,Morning,Urban ,Kitchen,22.75806,75.9034
3817,xlka680571486,1.52,medium,81.48319337111326,motorcycle ,Low ,Morning,Urban ,Apparel,0.02,0.02
3818,embj114299167,1.52,medium,110.6209010974186,van,Low ,Night,Urban ,Jewelry,13.211878,80.378519
3819,bgwg866041751,1.52,medium,123.21880632998976,motorcycle ,Low ,Night,Metropolitian ,Jewelry,22.765207,75.936059
3820,lqoc542997049,1.52,medium,85.2937086884359,motorcycle ,Low ,Early Morning,Metropolitian ,Kitchen,26.859596,75.810512
3821,vhjm046034832,1.52,medium,106.2536192795627,motorcycle ,Low ,Morning,Urban ,Sports,0.02,0.02
3822,xher313331044,1.52,medium,73.28393304987277,scooter ,Low ,Night,Urban ,Pet Supplies,12.986229,77.676791
3823,cnha846875587,1.52,medium,110.58851992022343,van,Low ,Night,Urban ,Clothing,18.706215,73.821081
3824,ssfz302094334,1.52,medium,71.58426846889849,scooter ,Low ,Early Morning,Metropolitian ,Snacks,19.075831,72.853984
3825,yuoj690810061,1.52,medium,109.90886493675887,motorcycle ,Low ,Morning,Metropolitian ,Clothing,23.353017,85.3372
3826,dbsv630423519,1.52,medium,123.30730997815068,motorcycle ,Low ,Night,Metropolitian ,Kitchen,22.85806,76.0034
3827,fuxx570846001,1.52,medium,118.53788461171698,motorcycle ,Low ,Night,Metropolitian ,Jewelry,21.255104,72.884342
3828,zxwn606325742,1.52,medium,112.75256565741688,motorcycle ,Low ,Night,Metropolitian ,Cosmetics,13.157018,80.384791
3829,crvk669796515,1.52,medium,112.75375723396569,scooter ,Low ,Night,Metropolitian ,Cosmetics,12.396356,76.689103
3830,qxrv014699063,1.52,medium,139.5250360248976,motorcycle ,Low ,Morning,Metropolitian ,Cosmetics,12.995996,80.241898
3831,hdbm751968000,1.52,medium,76.39051367293638,motorcycle ,Low ,Early Morning,Urban ,Toys,21.183343,72.802731
3832,kgbi202766353,1.52,medium,116.99660899242818,motorcycle ,Low ,Early Morning,Metropolitian ,Pet Supplies,22.765049,75.912471
3833,epzy074653770,1.52,medium,106.42403604883442,motorcycle ,Low ,Early Morning,Metropolitian ,Snacks,12.954365,77.636155
3834,fpcv227584571,1.52,medium,110.00995771431135,motorcycle ,Low ,Morning,Urban ,Toys,12.996047,80.228114
3835,kkqj151153420,1.52,medium,113.27768909977426,motorcycle ,Low ,Early Morning,Metropolitian ,Clothing,12.357978,76.636792
3836,xnci921220681,1.52,medium,112.61387737694824,scooter ,Low ,Morning,Other,Cosmetics,12.317954,76.685169
3837,wtah128644431,1.52,medium,100.7199771640433,motorcycle ,Low ,Early Morning,Metropolitian ,Clothing,11.020762,77.001876
3838,mtee399017252,1.52,medium,80.25689770434495,motorcycle ,Low ,Morning,Urban ,Clothing,11.032477,77.005667
3839,rdhc131315007,1.52,medium,120.2430289122951,motorcycle ,Low ,Night,Metropolitian ,Home,11.130762,77.111876
3840,vbkp951654995,1.52,medium,85.43689147985727,motorcycle ,Low ,Morning,Metropolitian ,Clothing,11.028638,77.004311
3841,tozp656166156,1.52,medium,119.920953607346,scooter ,Low ,Morning,Metropolitian ,Outdoors,19.14114,72.823074
3842,dxjo312513583,1.52,medium,117.37094100550333,motorcycle ,Low ,Night,Metropolitian ,Shoes,27.023483,75.913139
3843,ycdl604872127,1.52,medium,116.48329211768136,van,Low ,Early Morning,Metropolitian ,Kitchen,23.381292,85.337872
3844,gvgb114251680,1.52,medium,119.11976421645404,motorcycle ,Low ,Early Morning,Metropolitian ,Pet Supplies,22.755049,75.902471
3845,xiyy664434790,1.52,medium,117.52017806193484,motorcycle ,Low ,Night,Urban ,Electronics,12.407978,76.686792
3846,lhko145631281,1.52,medium,71.36046406914627,scooter ,Low ,Morning,Urban ,Pet Supplies,11.031278,77.005017
3847,ryma268770427,1.52,medium,104.48134832606073,motorcycle ,Low ,Morning,Metropolitian ,Snacks,12.321072,76.664878
3848,lcjg509366215,1.52,medium,109.96417985739198,scooter ,Low ,Night,Metropolitian ,Skincare,19.306269,72.966721
3849,mrou787973891,1.52,medium,118.62444398736724,motorcycle ,Low ,Night,Urban ,Home,17.509585,78.472621
3850,vavm205942653,1.52,medium,144.40956501554058,motorcycle ,Low ,Morning,Metropolitian ,Skincare,26.923483,75.813139
3851,cwaq461110647,1.52,medium,74.77973767358787,scooter ,Low ,Morning,Metropolitian ,Pet Supplies,21.159569,72.782697
3852,npba544978837,1.52,medium,121.83837345629794,motorcycle ,Low ,Morning,Metropolitian ,Jewelry,13.101809,80.229104
3853,eopu707752518,1.52,medium,90.79159948814087,motorcycle ,Low ,Night,Metropolitian ,Home,18.702718,73.883572
3854,iokk606848918,1.52,medium,77.14681096098626,scooter ,Low ,Early Morning,Metropolitian ,Pet Supplies,17.47971,78.388855
3855,vcof177542660,1.52,medium,109.1513629405383,motorcycle ,Low ,Early Morning,Urban ,Shoes,12.331072,76.674878
3856,immt440716782,1.52,medium,112.18326133618756,motorcycle ,Low ,Early Morning,Metropolitian ,Cosmetics,21.167735,72.778778
3857,ogib793430920,1.52,medium,104.96197449652102,scooter ,Low ,Night,Urban ,Cosmetics,22.401358,73.254798
3858,paxz065705320,1.52,medium,65.68868195493593,scooter ,Low ,Early Morning,Urban ,Snacks,0.01,0.01
3859,webs127538611,1.52,medium,116.85104019286062,motorcycle ,Low ,Night,Metropolitian ,Outdoors,22.378096,73.237753
3860,mvvk118681740,1.52,medium,176.74804415948682,motorcycle ,Low ,Night,Urban ,Jewelry,22.785207,75.956059
3861,krrk829329856,1.52,medium,122.5436310232575,motorcycle ,Low ,Early Morning,Metropolitian ,Cosmetics,12.347978,76.626792
3862,sulu038530827,1.52,medium,90.06828449357471,scooter ,Low ,Early Morning,Metropolitian ,Cosmetics,18.56144,73.814855
3863,mbwb950811862,1.52,medium,110.83743948879184,van,Low ,Night,Metropolitian ,Apparel,17.499585,78.462621
3864,ltym006528296,1.52,medium,81.12190207385648,scooter ,Low ,Early Morning,Metropolitian ,Pet Supplies,22.661847,75.891991
3865,amgv364389033,1.52,medium,112.33988443401157,scooter ,Low ,Night,Metropolitian ,Toys,11.124136,77.093303
3866,lddy892161479,1.52,medium,131.22747556766777,motorcycle ,Low ,Early Morning,Metropolitian ,Outdoors,17.468998,78.510366
3867,bpmz759916734,1.52,medium,111.69021646154158,van,Low ,Night,Metropolitian ,Pet Supplies,19.221458,72.957808
3868,bkke597414367,1.52,medium,76.25340821808817,scooter ,Low ,Night,Metropolitian ,Skincare,0.11,0.11
3869,wnfx008689888,1.52,medium,84.71287021962456,motorcycle ,Low ,Early Morning,Metropolitian ,Apparel,18.583935,73.935367
3870,fzjc980823328,1.52,medium,126.08184494861771,motorcycle ,Low ,Early Morning,Metropolitian ,Jewelry,23.384989,85.345486
3871,zdyf253802824,1.52,medium,87.95332538592007,motorcycle ,Low ,Early Morning,Metropolitian ,Sports,17.449585,78.412621
3872,ywpp330323848,1.52,medium,79.52312372618371,motorcycle ,Low ,Night,Metropolitian ,Skincare,0.11,0.11
3873,zphc888664759,1.52,medium,136.50513501195405,motorcycle ,Low ,Early Morning,Urban ,Books,12.989096,77.650625
3874,btou953200591,1.52,medium,73.51577978948276,scooter ,Low ,Early Morning,Metropolitian ,Jewelry,13.04978,80.228812
3875,fmob112211929,1.52,medium,123.493703871437,motorcycle ,Low ,Night,Metropolitian ,Jewelry,19.074237,72.905553
3876,uzno711040707,1.52,medium,128.24541723768257,motorcycle ,Low ,Early Morning,Metropolitian ,Skincare,22.331358,73.184798
3877,vpzj106843126,1.52,medium,111.16680613765732,scooter ,Low ,Night,Metropolitian ,Home,11.090375,77.03295
3878,yovf575249389,1.52,medium,107.31274491279176,motorcycle ,Low ,Early Morning,Urban ,Shoes,17.450448,78.438213
3879,hkio796057644,1.52,medium,116.92815779124948,scooter ,Low ,Night,Metropolitian ,Toys,22.420526,73.280937
3880,teuo495863117,1.52,medium,74.69682475765659,van,Low ,Early Morning,Urban ,Pet Supplies,11.032298,77.008349
3881,treh527849579,1.52,medium,120.74278034037948,motorcycle ,Low ,Early Morning,Metropolitian ,Jewelry,11.042477,77.015667
3882,pkte058765719,1.52,medium,72.98575845935223,scooter ,Low ,Early Morning,Urban ,Clothing,19.101458,72.837808
3883,vztj287520883,1.52,medium,73.24057770001859,scooter ,Low ,Early Morning,Urban ,Outdoors,12.953284,77.635428
3884,xknl102705093,1.52,medium,85.64533685372339,van,Low ,Early Morning,Metropolitian ,Shoes,17.431028,78.349645
3885,hhrx436596261,1.52,medium,73.24321533422713,motorcycle ,Low ,Early Morning,Urban ,Snacks,11.011852,76.986268
3886,ghpf265628637,1.52,medium,126.83754839593176,motorcycle ,Low ,Night,Metropolitian ,Apparel,18.643935,73.995367
3887,xecc333204849,1.52,medium,75.08464339582662,scooter ,Low ,Early Morning,Metropolitian ,Cosmetics,12.331214,76.631094
3888,kvvq915592528,1.52,medium,112.68065886811458,motorcycle ,Low ,Night,Other,Snacks,27.066431,75.886649
3889,pvot777397295,1.52,medium,83.04652647583438,motorcycle ,Low ,Early Morning,Urban ,Skincare,13.074181,80.246442
3890,tnou344237946,1.52,medium,74.44759789746338,scooter ,Low ,Night,Metropolitian ,Outdoors,0.09,0.09
3891,tlep817957365,1.52,medium,83.45760545276607,scooter ,Low ,Morning,Urban ,Home,19.264567,72.858923
3892,idmb403426651,1.52,medium,79.2986747912066,motorcycle ,Low ,Night,Urban ,Skincare,18.746215,73.861081
3893,avsa462022455,1.52,medium,120.86466250180698,motorcycle ,Low ,Night,Metropolitian ,Kitchen,19.291315,72.932381
3894,lhjc376920112,1.52,medium,155.11432944564166,motorcycle ,Low ,Night,Metropolitian ,Clothing,26.979596,75.930512
3895,fzej508505097,1.52,medium,139.53573003198022,motorcycle ,Low ,Morning,Metropolitian ,Books,23.363783,85.336967
3896,xtpi289288572,1.52,medium,117.95869838357734,scooter ,Low ,Morning,Metropolitian ,Home,18.58245,73.936619
3897,oqyx957714114,1.52,medium,79.32765659227978,motorcycle ,Low ,Morning,Metropolitian ,Toys,0.01,0.01
3898,fudr746579739,1.52,medium,114.49132223672434,van,Low ,Night,Urban ,Home,13.171878,80.338519
3899,xzzw562394658,1.52,medium,191.34764458148533,motorcycle ,Low ,Night,Metropolitian ,Sports,0.07,0.07
3900,tdig046675493,1.52,medium,71.59215498186566,scooter ,Low ,Night,Metropolitian ,Sports,22.4,73.25
3901,osha553119288,1.52,medium,78.23655652951932,scooter ,Low ,Night,Metropolitian ,Pet Supplies,21.279834,72.908666
